run,algorithm,setting,seed,training_episodes,selected_episode,n_confirmation,pnl,objective,as_objective,twap_objective,difference_as,difference_twap,auction_gain,auction_pnl_gain,opening_inventory,terminal_inventory,inventory_rms,auction_qty,auction_abs_qty,cancels,validation_initial,validation_last,validation_selected,alpha,initial_inventory,beta,child_cap,lambda_inv,auction_weight,reward_scale,hidden_width,clob_warmup,auction_warmup,objective_ci_low,objective_ci_high,difference_as_ci_low,difference_as_ci_high,auction_gain_ci_low,auction_gain_ci_high,pnl_ci_low,pnl_ci_high
td3_marketcv,td3,synthetic_rough_heston,624,180,90,128,8.11811526329923,5.978680278089494,-39.49652745472429,6.254948182334477,45.47520773281379,-0.2762679042449828,2.1416719535362345,1.1924838335977483,15.599177474308082,2.9124666759289144,18.50161067673725,12.686710798379167,12.957564332513169,0.0,-71.97463860261044,-5.459242170320394,-4.919634294586038,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-5.005750029717156,15.348473261831415,41.15171725881421,49.979304274649685,1.0156876670286437,3.7191812177778165,-2.507745301055554,17.057704553653185
td3_matched,td3,synthetic_rough_heston,624,180,180,128,-0.9937201311319231,-17.68680492653402,-39.49652745472429,6.254948182334477,21.809722528190274,-23.941753108868497,-15.361443276450775,-8.999756231466321,37.565717329981474,-30.036320696318885,51.68068853318747,67.60203802630036,71.99071140775749,0.0,-71.97463860261044,-21.382745263111094,-21.382745263111094,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-29.85858102397747,-6.793251279826422,13.956832893355706,29.176761239751723,-21.320598316813346,-9.836270428741742,-11.226620944023402,8.253656895510058
td3_message,td3,synthetic_rough_heston,625,180,180,128,-3.2128491361657217,-7.002524873319421,-51.79987806259595,-2.794688065012049,44.79735318927652,-4.207836808307372,6.305485699733579,1.541009807447247,34.02215359954994,15.281549881628726,24.62413689745474,18.740603717921214,19.729336898190084,0.71875,-51.20875552587832,4.410537280836498,4.410537280836498,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-17.008810331102538,2.585071660396811,41.326660513252484,48.21387650081138,5.021930625955677,7.631335400043869,-12.68605223570939,5.4889152862763195
td3_persistent,td3,synthetic_rough_heston,625,180,180,128,-2.9789799307880824,-7.703233860432569,-51.79987806259595,-2.794688065012049,44.096644202163375,-4.908545795420521,2.2150241001930775,0.34517649482082224,24.649259096900405,18.156823723472932,27.49328333871962,6.492435373427473,6.492590735691505,13.6484375,-51.20875552587832,2.821527296834539,2.821527296834539,0.01,160,1.0,2,0.00625,0.0001,0.625,64,512,256,-17.71641717950104,1.2083466971021168,40.43432404445814,47.680912666751404,1.4025826770253431,3.1423316524378153,-11.30167030025235,4.854705577675956
td3_pilot,td3,synthetic_rough_heston,621,180,150,128,-1.098130253974909,-18.005773079312064,-24.93489892330003,-12.42459068359657,6.9291258439879675,-5.581182395715497,-14.916420825320618,-5.97441161312633,4.377891017311617,-1.186310351178119,18.38893298989213,5.564201368489737,11.342283971091849,4.8125,-13.6339732042431,-9.90981455859365,-4.216006258386216,0.01,200,1.0,30,0.05,0.0001,0.01,64,512,256,-32.56347682344071,-5.1916277089341945,-8.89423168312129,24.141944438050416,-25.751896858118688,-6.7764410063725435,-10.458894267437348,7.481277948638354
td3_resolution,td3,synthetic_rough_heston,626,180,90,128,11.457188069313855,10.32123546593779,9.536709162999024,3.185780085064329,0.7845263029387635,7.135455380873459,-0.02168202139386663,0.1373537126576251,3.8634734866019436,4.240335523202196,10.658107727810162,-0.376862036600252,1.7415976704285534,3.6171875,6.602075589283913,4.16619283069326,4.703066507264382,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,5.4153145711322335,14.883880706502408,-1.9164196888129421,3.0579799650815174,-0.16138852495648762,0.10260091929712045,7.102786992716398,15.508701763720312
td3_resolution_history,td3,historical_sp500_midquotes,627,180,180,128,6.202891782745397,5.837245746104953,-1.0264413983923122,-0.39712512085764295,6.8636871444972645,6.234370866962596,0.0,0.0,2.1552195696064094,2.1552195696064094,6.046867260329469,0.0,0.0,0.0,-4.047220622933366,4.813302208811425,4.813302208811425,0.01,100,0.25,30,0.01,0.0001,1.0,256,512,256,2.1896675988979086,9.21852236967609,6.23671288293772,7.479131666172637,0.0,0.0,2.7487646987683765,9.573175042763983
td3_units,td3,synthetic_rough_heston,622,180,120,128,10.230980790415344,8.97135445836815,-38.44694620949798,-7.217597522818266,47.41830066786613,16.188951981186413,0.0,0.0,1.646257298536493,1.646257298536493,5.019215739629441,0.0,0.0,0.0,-42.49945746609486,-6.924803206175556,-1.8185554040672336,0.01,200,1.0,30,0.05,0.0001,0.5,64,512,256,0.01885105756365238,16.675408571765544,31.683771724619398,64.87281262319797,0.0,0.0,1.1910885312162294,18.297903750070034
td3_verified,td3,synthetic_rough_heston,628,180,180,128,8.994748950812081,8.152051579849212,8.691684243907925,1.5577863315179337,-0.5396326640587141,6.594265248331279,-0.1501725171286603,-0.09677043216991743,2.913599454220055,2.5501641114253175,9.179854960525635,0.36343534279473755,0.8899193938711256,7.7265625,9.308221862435012,9.419949252600857,9.419949252600857,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,3.4039497661606326,12.842172388552957,-2.2026219349276452,0.88682920660616,-0.31641194675503437,-0.04281183080881282,4.4662750241695655,13.194277281436898
td3_verified_history,td3,historical_sp500_midquotes,627,180,180,128,6.0022920477937305,5.502128750187747,-1.0264413983923122,-0.39712512085764295,6.528570148580059,5.899253871045389,0.13344693522922602,0.40484932283619934,1.6548645649346145,2.9850515131588597,7.07222240604737,-1.330186948224245,3.133773072105078,0.7421875,-4.047220622933366,4.380464968235507,4.380464968235507,0.01,100,0.25,30,0.01,0.0001,1.0,256,2500,960,2.127180408957859,8.856674479874457,5.995051702568757,7.051171417253952,0.036393707395469356,0.23210634024868265,2.673498724888426,9.338110626384195
