env_seed,policy,pnl,objective,inventory,auction_qty,clob_qty,cancels,setting,seed
1658564002,as,51.80887045590316,51.43394256174578,0.8659421391263761,0.0579852023886525,99.076072658485,0,synthetic,615
1677194741,as,56.48152086867776,56.32446656561529,0.5604539286372692,0.0,99.43954607136271,0,synthetic,615
1690655709,as,51.20172294757322,50.95750277097499,0.6988850786763567,0.0,99.30111492132362,0,synthetic,615
1709491107,as,30.54823201642648,30.252673089635664,0.7688418911464421,0.0,99.2311581088536,0,synthetic,615
1710040823,as,60.25159001260363,60.04167091450894,0.6479492234653739,0.0,99.35205077653464,0,synthetic,615
1740456870,as,63.313357450377225,63.08695675808682,0.6729051824594652,0.0,99.32709481754054,0,synthetic,615
1764842796,as,53.1873055450269,52.80863937473267,0.8702484361310079,0.0,99.129751563869,0,synthetic,615
1773553992,as,68.29960350447072,68.25319350244983,0.304663755707466,0.0,99.69533624429252,0,synthetic,615
1788653630,as,31.69317404188041,31.3043636997043,0.8818280355898338,0.0,99.11817196441017,0,synthetic,615
1805032828,as,45.20191592273113,45.12696197503834,0.387179409816154,0.0,99.61282059018386,0,synthetic,615
1812834367,as,37.91018761610576,37.76793826570264,0.5333841962471695,0.0,99.4666158037528,0,synthetic,615
1822710255,as,61.88103574352317,61.58000456319836,0.7759267753142817,0.0179368421052631,99.20613638258048,0,synthetic,615
1827455806,as,50.3772487087972,50.0643123817732,0.7911211374043785,0.0,99.20887886259564,0,synthetic,615
1840954569,as,64.22269945768312,63.99536635990535,0.6742894004472753,0.0,99.32571059955274,0,synthetic,615
1844441823,as,26.222252404546452,25.773516906704305,0.9473494580587952,0.0,99.0526505419412,0,synthetic,615
1848589572,as,46.017587553405974,45.91135213376631,0.4609455925370556,0.0,99.53905440746294,0,synthetic,615
1894087679,as,56.16943757866102,55.74144224288589,0.9251976391832484,0.0,99.07480236081672,0,synthetic,615
1894646862,as,34.39337284130124,34.39155990241421,0.0602152619696092,0.0085471926106019,99.9312375454198,0,synthetic,615
1895926547,as,63.767906652657985,63.49489153927451,0.7389385811871954,0.0,99.26106141881284,0,synthetic,615
1948070446,as,13.08596106753066,12.594570882201484,0.9913527982803868,0.0,99.00864720171964,0,synthetic,615
1953490749,as,50.97877065590001,50.97865549455819,0.0151763857236115,0.0,99.9848236142764,0,synthetic,615
