market,policy,seed,episodes_completed,objective_bps_dense,selected_dense,objective_bps_sparse,selected_sparse,objective_bps
Synthetic,sac,811,50,-1.2230328624237563,False,-25.701778898033275,False,24.478746035609518
Synthetic,sac,811,99,6.8778265228841455,False,-0.479357488423397,False,7.357184011307543
Synthetic,sac,811,100,6.520378980551846,False,1.8558482518394068,False,4.664530728712439
Synthetic,sac,811,150,6.281415688569432,False,3.3657466381658834,False,2.9156690504035483
Synthetic,sac,811,200,6.946039591844819,False,4.196282946232945,False,2.749756645611874
Synthetic,sac,811,250,7.190625643720601,False,4.511442661732636,False,2.6791829819879647
Synthetic,sac,811,300,7.2357961032325795,False,5.082732420479539,False,2.1530636827530403
Synthetic,sac,811,350,7.242664182805307,False,5.129215049912114,False,2.1134491328931935
Synthetic,sac,811,400,7.377371106480616,False,5.34472956480511,False,2.0326415416755053
Synthetic,sac,811,450,7.66151288595036,False,5.836054121885511,False,1.825458764064849
Synthetic,sac,811,500,7.590838198311959,False,5.818966534074031,False,1.7718716642379277
Synthetic,sac,811,550,7.612169413150641,False,6.199975980513205,False,1.4121934326374364
Synthetic,sac,811,600,7.693228672296846,False,6.366034776322962,False,1.3271938959738838
Synthetic,sac,811,650,7.667192769301522,False,6.374453137092004,False,1.2927396322095177
Synthetic,sac,811,700,7.72011827465556,False,6.627714935903116,False,1.0924033387524439
Synthetic,sac,811,750,7.7188092625940286,False,6.659804551744878,False,1.059004710849151
Synthetic,sac,811,800,7.793683518587177,True,6.7905225119557295,True,1.0031610066314478
Synthetic,sac,99,0,-0.4314230550456377,False,-0.4314230550456377,False,0.0
Synthetic,sac,99,50,-1.9657102817936505,False,-14.384471080451284,False,12.418760798657633
Synthetic,sac,99,99,0.0831981081409085,False,-0.2293138238501011,False,0.3125119319910096
Synthetic,sac,99,100,0.2920233761792168,False,-0.5910066294948056,False,0.8830300056740225
Synthetic,sac,99,150,-1.9183862980554347,False,0.3497563748497454,False,-2.26814267290518
Synthetic,sac,99,200,-0.9883430871439478,False,0.611632915413053,False,-1.5999760025570007
Synthetic,sac,99,250,0.0100328977491436,False,0.2844311079306439,False,-0.2743982101815003
Synthetic,sac,99,300,0.7111922505314173,False,-0.0699657961749359,False,0.7811580467063532
Synthetic,sac,99,350,0.7126221766793693,False,-0.131217274687608,False,0.8438394513669774
Synthetic,sac,99,400,1.1971057042880615,False,0.8267435594971511,False,0.37036214479091045
Synthetic,sac,99,450,1.8617833225405267,False,1.4700027611654227,False,0.391780561375104
Synthetic,sac,99,500,1.756596734925326,False,1.6956293450487547,False,0.06096738987657124
Synthetic,sac,99,550,1.4876246597868432,False,1.3740635629051323,False,0.1135610968817109
Synthetic,sac,99,600,1.9096905657962393,False,1.7738425484685612,False,0.13584801732767815
Synthetic,sac,99,650,1.7067154299644485,False,1.222896985631918,False,0.4838184443325304
Synthetic,sac,99,700,2.031067777048704,False,1.7080165736051418,False,0.323051203443562
